date,temple_id,year,day_of_week,is_weekend,month,day_of_year,festival_flag,festival_weight,festival_tier,is_extraordinary,is_school_holiday,is_pournami,is_pradosham,cross_temple_effect,google_trends,parking_count,annadhanam_count,prasadam_volume,mobile_congestion,tnstc_bus_ratio,weather_score,temple_base,temple_fest_mult,highway_boost,ticket_count,undercount_ratio,true_footfall
2024-05-24,2,2024,4,0,5,145,0,0.0,1,0,1,0,0,0.0,49.95,2741,4496,5932,80.79,1.0,3.89,8000,3.5,1.08,8132,0.7089,11473
2024-05-24,3,2024,4,0,5,145,0,0.0,1,0,1,0,0,0.0,50.64,3968,7230,9234,81.28,1.0,6.13,10000,3.8,1.2,11524,0.6606,17447
2024-05-24,4,2024,4,0,5,145,0,0.0,1,0,1,0,0,0.0,53.81,3874,6179,10779,84.86,1.0,4.54,12000,4.5,1.12,13943,0.7492,18610
2024-05-24,5,2024,4,0,5,145,0,0.0,1,0,1,0,0,0.0,50.55,2817,4484,7233,83.64,1.0,5.05,9000,3.9,1.1,9708,0.6917,14035
2024-05-25,1,2024,5,1,5,146,0,0.0,1,0,1,0,0,0.0,52.67,7665,10132,18225,95.18,1.15,4.11,15000,4.2,1.15,24520,0.7468,32835
2024-05-25,2,2024,5,1,5,146,0,0.0,1,0,1,0,0,0.0,55.97,3386,5269,7737,86.97,1.15,4.03,8000,3.5,1.08,11283,0.7458,15128
2024-05-25,3,2024,5,1,5,146,0,0.0,1,0,1,0,0,0.0,46.54,4585,7822,10484,90.51,1.15,3.28,10000,3.8,1.2,15839,0.7717,20525
2024-05-25,4,2024,5,1,5,146,0,0.0,1,0,1,0,0,0.0,54.08,5909,9656,14847,91.99,1.15,6.27,12000,4.5,1.12,18738,0.7165,26151
2024-05-25,5,2024,5,1,5,146,0,0.0,1,0,1,0,0,0.0,49.83,4186,7143,9032,93.51,1.15,4.03,9000,3.9,1.1,13326,0.7575,17593
2024-05-26,1,2024,6,1,5,147,0,0.0,1,0,1,0,0,0.0,53.14,8251,14608,19642,100.0,1.15,4.59,15000,4.2,1.15,23361,0.6579,35511
2024-05-26,2,2024,6,1,5,147,0,0.0,1,0,1,0,0,0.0,51.49,3759,6292,10430,91.01,1.15,3.69,8000,3.5,1.08,11148,0.6559,16997
2024-05-26,3,2024,6,1,5,147,0,0.0,1,0,1,0,0,0.0,50.82,5494,7593,12958,100.0,1.15,4.24,10000,3.8,1.2,18249,0.7318,24939
2024-05-26,4,2024,6,1,5,147,0,0.0,1,0,1,0,0,0.0,52.97,6034,7978,14731,89.9,1.15,4.36,12000,4.5,1.12,20299,0.7776,26106
2024-05-26,5,2024,6,1,5,147,0,0.0,1,0,1,0,0,0.0,54.91,3517,6259,10030,86.17,1.15,4.86,9000,3.9,1.1,12409,0.7177,17290
2024-05-27,1,2024,0,0,5,148,0,0.0,1,0,1,0,0,0.0,51.02,3400,5875,8374,60.87,1.0,3.83,15000,4.2,1.15,11200,0.7021,15952
2024-05-27,2,2024,0,0,5,148,0,0.0,1,0,1,0,0,0.0,49.73,1755,2590,5054,69.39,1.0,3.38,8000,3.5,1.08,6338,0.7608,8331
2024-05-27,3,2024,0,0,5,148,0,0.0,1,0,1,0,0,0.0,46.04,2464,4288,6863,67.81,1.0,4.26,10000,3.8,1.2,8126,0.6863,11841
2024-05-27,4,2024,0,0,5,148,0,0.0,1,0,1,0,0,0.0,52.61,2998,4714,8774,69.0,1.0,4.97,12000,4.5,1.12,9372,0.655,14309
2024-05-27,5,2024,0,0,5,148,0,0.0,1,0,1,0,0,0.0,52.79,2108,3084,5935,71.21,1.0,4.51,9000,3.9,1.1,6710,0.6594,10176
2024-05-28,1,2024,1,0,5,149,0,0.0,1,0,1,0,1,0.0,56.56,4066,7060,9751,69.61,1.0,5.12,15000,4.2,1.15,11398,0.6564,17365
2024-05-28,2,2024,1,0,5,149,0,0.0,1,0,1,0,1,0.0,52.47,1588,2523,4066,63.72,1.0,3.26,8000,3.5,1.08,5693,0.7556,7535
2024-05-28,3,2024,1,0,5,149,0,0.0,1,0,1,0,1,0.0,59.41,2509,4584,6887,68.18,1.0,4.11,10000,3.8,1.2,7944,0.6549,12131
2024-05-28,4,2024,1,0,5,149,0,0.0,1,0,1,0,1,0.0,49.84,2866,4834,7291,73.08,1.0,6.0,12000,4.5,1.12,10703,0.7483,14304
2024-05-28,5,2024,1,0,5,149,0,0.0,1,0,1,0,1,0.0,61.32,2352,3171,5785,67.43,1.0,5.04,9000,3.9,1.1,6772,0.6745,10041
2024-05-29,1,2024,2,0,5,150,0,0.0,1,0,1,0,1,0.0,58.5,3477,5894,9729,65.16,1.0,4.43,15000,4.2,1.15,11522,0.6987,16490
2024-05-29,2,2024,2,0,5,150,0,0.0,1,0,1,0,1,0.0,43.22,1823,2811,5136,66.0,1.0,4.85,8000,3.5,1.08,6159,0.6953,8859
2024-05-29,3,2024,2,0,5,150,0,0.0,1,0,1,0,1,0.0,53.88,2584,3706,7091,66.46,1.0,4.22,10000,3.8,1.2,8468,0.7321,11567
2024-05-29,4,2024,2,0,5,150,0,0.0,1,0,1,0,1,0.0,53.63,3089,4939,7441,70.24,1.0,3.64,12000,4.5,1.12,8987,0.6976,12884
2024-05-29,5,2024,2,0,5,150,0,0.0,1,0,1,0,1,0.0,62.94,2072,3906,6088,63.14,1.0,5.18,9000,3.9,1.1,7328,0.7382,9928
2024-05-30,1,2024,3,0,5,151,0,0.0,1,0,1,0,0,0.0,56.09,4324,6755,10382,71.01,1.0,5.58,15000,4.2,1.15,14742,0.7467,19743
2024-05-30,2,2024,3,0,5,151,0,0.0,1,0,1,0,0,0.0,42.02,1897,3780,5713,71.79,1.0,4.0,8000,3.5,1.08,7153,0.7734,9250
2024-05-30,3,2024,3,0,5,151,0,0.0,1,0,1,0,0,0.0,51.54,2596,4255,7535,71.91,1.0,4.92,10000,3.8,1.2,9463,0.7777,12168
2024-05-30,4,2024,3,0,5,151,0,0.0,1,0,1,0,0,0.0,50.79,3134,4230,7116,70.88,1.0,3.38,12000,4.5,1.12,9733,0.7238,13448
2024-05-30,5,2024,3,0,5,151,0,0.0,1,0,1,0,0,0.0,54.17,2310,3446,5034,70.03,1.0,3.14,9000,3.9,1.1,6581,0.6806,9670
2024-05-31,1,2024,4,0,5,152,0,0.0,1,0,1,0,0,0.0,52.1,4724,9039,12461,74.73,1.0,4.37,15000,4.2,1.15,16107,0.7262,22181
2024-05-31,2,2024,4,0,5,152,0,0.0,1,0,1,0,0,0.0,44.87,2376,4428,6074,75.55,1.0,4.45,8000,3.5,1.08,7467,0.6868,10872
2024-05-31,3,2024,4,0,5,152,0,0.0,1,0,1,0,0,0.0,46.78,3533,5466,8110,79.18,1.0,3.67,10000,3.8,1.2,11606,0.7673,15125
2024-05-31,4,2024,4,0,5,152,0,0.0,1,0,1,0,0,0.0,55.98,4482,6976,11417,81.08,1.0,6.44,12000,4.5,1.12,14034,0.7413,18931
2024-05-31,5,2024,4,0,5,152,0,0.0,1,0,1,0,0,0.0,49.52,2933,5756,8544,80.93,1.0,5.06,9000,3.9,1.1,9682,0.6785,14271
2024-06-01,1,2024,5,1,6,153,0,0.0,1,0,1,0,0,0.0,47.49,5007,8805,13375,76.43,1.15,6.13,15000,4.2,1.15,18467,0.7481,24687
2024-06-01,2,2024,5,1,6,153,0,0.0,1,0,1,0,0,0.0,41.04,2845,3920,6687,78.95,1.15,4.24,8000,3.5,1.08,8588,0.7179,11963
2024-06-01,3,2024,5,1,6,153,0,0.0,1,0,1,0,0,0.0,44.14,3620,5697,8413,78.46,1.15,4.8,10000,3.8,1.2,12805,0.7633,16776
2024-06-01,4,2024,5,1,6,153,0,0.0,1,0,1,0,0,0.0,57.01,3685,6386,9062,79.48,1.15,4.78,12000,4.5,1.12,11287,0.6697,16855
2024-06-01,5,2024,5,1,6,153,0,0.0,1,0,1,0,0,0.0,45.24,2969,5565,7995,84.43,1.15,6.15,9000,3.9,1.1,10826,0.7306,14819
2024-06-02,1,2024,6,1,6,154,0,0.0,1,0,1,0,0,0.0,55.36,5178,8095,14151,79.93,1.15,3.2,15000,4.2,1.15,17357,0.7529,23053
2024-06-02,2,2024,6,1,6,154,0,0.0,1,0,1,0,0,0.0,58.24,3072,5210,7402,73.55,1.15,3.93,8000,3.5,1.08,8477,0.6584,12876
2024-06-02,3,2024,6,1,6,154,0,0.0,1,0,1,0,0,0.0,50.14,3477,6061,9644,84.7,1.15,4.54,10000,3.8,1.2,12357,0.7366,16776
2024-06-02,4,2024,6,1,6,154,0,0.0,1,0,1,0,0,0.0,45.82,4331,6997,11876,83.0,1.15,4.5,12000,4.5,1.12,15210,0.7544,20161
2024-06-02,5,2024,6,1,6,154,0,0.0,1,0,1,0,0,0.0,46.87,3229,6040,7928,82.95,1.15,5.15,9000,3.9,1.1,12087,0.7703,15692
2024-06-03,1,2024,0,0,6,155,0,0.0,1,0,1,0,0,0.0,41.67,3300,5644,8193,56.89,1.0,5.42,15000,4.2,1.15,9810,0.7132,13756
2024-06-03,2,2024,0,0,6,155,0,0.0,1,0,1,0,0,0.0,52.39,1289,2292,3519,56.86,1.0,4.66,8000,3.5,1.08,4465,0.7149,6247
2024-06-03,3,2024,0,0,6,155,0,0.0,1,0,1,0,0,0.0,51.15,2404,4344,6415,67.46,1.0,7.0,10000,3.8,1.2,7523,0.7222,10418
2024-06-03,4,2024,0,0,6,155,0,0.0,1,0,1,0,0,0.0,49.09,2055,4007,5065,54.95,1.0,5.11,12000,4.5,1.12,6940,0.7021,9885
2024-06-03,5,2024,0,0,6,155,0,0.0,1,0,1,0,0,0.0,44.94,1460,2609,3873,60.41,1.0,4.04,9000,3.9,1.1,4513,0.6611,6828
2024-06-04,1,2024,1,0,6,156,0,0.0,1,0,1,0,0,0.0,49.75,3141,4703,7396,62.4,1.0,6.64,15000,4.2,1.15,10264,0.7572,13556
2024-06-04,2,2024,1,0,6,156,0,0.0,1,0,1,0,0,0.0,41.81,1381,2444,3502,58.54,1.0,4.75,8000,3.5,1.08,4581,0.7305,6271
2024-06-04,3,2024,1,0,6,156,0,0.0,1,0,1,0,0,0.0,51.47,1863,3296,5236,61.76,1.0,4.81,10000,3.8,1.2,5864,0.6539,8968
2024-06-04,4,2024,1,0,6,156,0,0.0,1,0,1,0,0,0.0,45.96,2138,3694,4990,60.02,1.0,4.92,12000,4.5,1.12,6919,0.7368,9391
2024-06-04,5,2024,1,0,6,156,0,0.0,1,0,1,0,0,0.0,51.18,1635,2702,4293,62.7,1.0,4.69,9000,3.9,1.1,5648,0.7455,7576
2024-06-05,1,2024,2,0,6,157,0,0.0,1,0,1,0,0,0.0,46.59,2401,3863,6837,56.03,1.0,6.0,15000,4.2,1.15,7907,0.6969,11347
2024-06-05,2,2024,2,0,6,157,0,0.0,1,0,1,0,0,0.0,50.91,1493,2275,3427,59.13,1.0,4.96,8000,3.5,1.08,4523,0.6774,6677
2024-06-05,3,2024,2,0,6,157,0,0.0,1,0,1,0,0,0.0,47.68,1712,3292,4724,62.76,1.0,5.91,10000,3.8,1.2,6528,0.7793,8377
2024-06-05,4,2024,2,0,6,157,0,0.0,1,0,1,0,0,0.0,44.03,1964,3417,5230,62.31,1.0,4.19,12000,4.5,1.12,6481,0.7308,8869
2024-06-05,5,2024,2,0,6,157,0,0.0,1,0,1,0,0,0.0,55.11,1763,3016,4010,56.96,1.0,6.65,9000,3.9,1.1,5581,0.7144,7813
2024-06-06,1,2024,3,0,6,158,0,0.0,1,0,1,0,0,0.0,52.21,3159,5181,8779,64.34,1.0,4.35,15000,4.2,1.15,10433,0.7245,14402
2024-06-06,2,2024,3,0,6,158,0,0.0,1,0,1,0,0,0.0,40.16,1613,2807,3856,61.76,1.0,5.95,8000,3.5,1.08,5087,0.6901,7372
2024-06-06,3,2024,3,0,6,158,0,0.0,1,0,1,0,0,0.0,53.96,1961,3704,5109,65.51,1.0,4.13,10000,3.8,1.2,7212,0.7476,9648
2024-06-06,4,2024,3,0,6,158,0,0.0,1,0,1,0,0,0.0,40.79,2565,4193,5624,63.8,1.0,6.64,12000,4.5,1.12,7099,0.6534,10865
2024-06-06,5,2024,3,0,6,158,0,0.0,1,0,1,0,0,0.0,43.0,1929,2686,4254,56.94,1.0,4.5,9000,3.9,1.1,5684,0.7065,8045
2024-06-07,1,2024,4,0,6,159,0,0.0,1,0,1,0,0,0.0,57.16,3746,6881,9884,66.68,1.0,4.72,15000,4.2,1.15,12364,0.7335,16856
2024-06-07,2,2024,4,0,6,159,0,0.0,1,0,1,0,0,0.0,48.08,1680,3497,4420,65.15,1.0,3.43,8000,3.5,1.08,6061,0.7214,8403
2024-06-07,3,2024,4,0,6,159,0,0.0,1,0,1,0,0,0.0,51.89,2914,4306,7073,68.03,1.0,5.51,10000,3.8,1.2,8399,0.6523,12877
2024-06-07,4,2024,4,0,6,159,0,0.0,1,0,1,0,0,0.0,41.61,3221,4746,7748,70.94,1.0,4.32,12000,4.5,1.12,8975,0.6548,13708
2024-06-07,5,2024,4,0,6,159,0,0.0,1,0,1,0,0,0.0,40.23,2031,3141,5282,68.49,1.0,5.13,9000,3.9,1.1,6565,0.6868,9560
2024-06-08,1,2024,5,1,6,160,0,0.0,1,0,1,0,0,0.0,51.1,5632,7369,14135,83.25,1.15,4.02,15000,4.2,1.15,16095,0.6672,24123
2024-06-08,2,2024,5,1,6,160,0,0.0,1,0,1,0,0,0.0,46.34,2734,3951,6894,77.12,1.15,5.92,8000,3.5,1.08,8418,0.6832,12322
2024-06-08,3,2024,5,1,6,160,0,0.0,1,0,1,0,0,0.0,44.57,3768,6531,10402,80.24,1.15,4.52,10000,3.8,1.2,13926,0.7678,18138
2024-06-08,4,2024,5,1,6,160,0,0.0,1,0,1,0,0,0.0,50.29,4169,6472,10696,81.67,1.15,4.67,12000,4.5,1.12,13765,0.6991,19689
2024-06-08,5,2024,5,1,6,160,0,0.0,1,0,1,0,0,0.0,50.91,3054,4682,7852,75.23,1.15,4.18,9000,3.9,1.1,10224,0.7236,14130
2024-06-09,1,2024,6,1,6,161,0,0.0,1,0,1,0,0,0.0,47.36,6475,8904,16694,89.85,1.15,5.12,15000,4.2,1.15,20389,0.7476,27273
2024-06-09,2,2024,6,1,6,161,0,0.0,1,0,1,0,0,0.0,50.69,2806,4058,7538,87.44,1.15,5.27,8000,3.5,1.08,10001,0.7599,13162
2024-06-09,3,2024,6,1,6,161,0,0.0,1,0,1,0,0,0.0,49.26,4301,7235,11320,83.26,1.15,5.69,10000,3.8,1.2,14244,0.7681,18546
2024-06-09,4,2024,6,1,6,161,0,0.0,1,0,1,0,0,0.0,48.67,4800,6834,10436,83.33,1.15,4.35,12000,4.5,1.12,13433,0.6641,20228
2024-06-09,5,2024,6,1,6,161,0,0.0,1,0,1,0,0,0.0,56.45,3348,5382,7857,81.04,1.15,4.34,9000,3.9,1.1,10393,0.7113,14613
2024-06-10,1,2024,0,0,6,162,0,0.0,1,0,1,0,0,0.0,51.16,3135,4129,6676,57.04,1.0,5.4,15000,4.2,1.15,9385,0.7107,13207
2024-06-10,2,2024,0,0,6,162,0,0.0,1,0,1,0,0,0.0,47.15,1455,2273,4385,62.64,1.0,5.46,8000,3.5,1.08,5272,0.7417,7108
2024-06-10,3,2024,0,0,6,162,0,0.0,1,0,1,0,0,0.0,38.05,1823,2862,5295,64.81,1.0,4.36,10000,3.8,1.2,6233,0.7059,8830
2024-06-10,4,2024,0,0,6,162,0,0.0,1,0,1,0,0,0.0,48.13,2248,3704,5795,67.03,1.0,4.74,12000,4.5,1.12,6660,0.669,9957
2024-06-10,5,2024,0,0,6,162,0,0.0,1,0,1,0,0,0.0,49.65,1447,2207,3555,57.75,1.0,3.37,9000,3.9,1.1,4880,0.7248,6734
2024-06-11,1,2024,1,0,6,163,0,0.0,1,0,1,0,0,0.0,40.3,2539,4502,7076,56.89,1.0,5.29,15000,4.2,1.15,9876,0.7786,12686
2024-06-11,2,2024,1,0,6,163,0,0.0,1,0,1,0,0,0.0,40.27,1471,2399,3893,61.01,1.0,5.44,8000,3.5,1.08,4598,0.6784,6778
2024-06-11,3,2024,1,0,6,163,0,0.0,1,0,1,0,0,0.0,45.18,2159,3372,4721,61.7,1.0,4.89,10000,3.8,1.2,6504,0.7018,9269
2024-06-11,4,2024,1,0,6,163,0,0.0,1,0,1,0,0,0.0,57.65,2076,3653,5439,60.41,1.0,5.07,12000,4.5,1.12,7258,0.741,9795
2024-06-11,5,2024,1,0,6,163,0,0.0,1,0,1,0,0,0.0,48.77,1625,3067,3883,59.77,1.0,5.8,9000,3.9,1.1,4862,0.6523,7454
2024-06-12,1,2024,2,0,6,164,0,0.0,1,0,1,0,0,0.0,51.69,2877,4456,6887,60.43,1.0,4.35,15000,4.2,1.15,8992,0.7367,12207
2024-06-12,2,2024,2,0,6,164,0,0.0,1,0,1,0,0,0.0,45.02,1408,2146,3501,57.8,1.0,4.62,8000,3.5,1.08,4225,0.6752,6258
2024-06-12,3,2024,2,0,6,164,0,0.0,1,0,1,0,0,0.0,43.88,1904,3632,4823,64.32,1.0,5.62,10000,3.8,1.2,6911,0.7432,9299
2024-06-12,4,2024,2,0,6,164,0,0.0,1,0,1,0,0,0.0,44.1,2105,3707,5386,63.51,1.0,5.02,12000,4.5,1.12,6628,0.6858,9666
2024-06-12,5,2024,2,0,6,164,0,0.0,1,0,1,0,0,0.0,47.18,1609,2718,3995,54.78,1.0,5.52,9000,3.9,1.1,4931,0.6711,7348
2024-06-13,1,2024,3,0,6,165,0,0.0,1,0,1,0,1,0.0,37.22,3472,4653,7309,63.95,1.0,5.24,15000,4.2,1.15,10972,0.753,14571
2024-06-13,2,2024,3,0,6,165,0,0.0,1,0,1,0,1,0.0,44.86,1327,2064,3589,61.11,1.0,4.46,8000,3.5,1.08,4269,0.6896,6191
2024-06-13,3,2024,3,0,6,165,0,0.0,1,0,1,0,1,0.0,38.44,1927,2919,4851,62.91,1.0,4.62,10000,3.8,1.2,6916,0.7287,9491
2024-06-13,4,2024,3,0,6,165,0,0.0,1,0,1,0,1,0.0,57.92,2274,4564,5674,57.15,1.0,4.98,12000,4.5,1.12,7266,0.6514,11155
2024-06-13,5,2024,3,0,6,165,0,0.0,1,0,1,0,1,0.0,41.28,1720,2749,4157,57.71,1.0,5.25,9000,3.9,1.1,5863,0.7506,7812
2024-06-14,1,2024,4,0,6,166,0,0.0,1,0,1,1,1,0.0,38.92,4612,7874,10616,72.74,1.0,5.95,15000,4.2,1.15,14325,0.7434,19269
2024-06-14,2,2024,4,0,6,166,0,0.0,1,0,1,1,1,0.0,51.15,2186,3735,5144,66.76,1.0,4.97,8000,3.5,1.08,7481,0.7698,9719
2024-06-14,3,2024,4,0,6,166,0,0.0,1,0,1,1,1,0.0,45.05,2528,4099,6488,72.78,1.0,4.47,10000,3.8,1.2,9010,0.7651,11777
2024-06-14,4,2024,4,0,6,166,0,0.0,1,0,1,1,1,0.0,39.97,2847,4987,7123,65.13,1.0,3.43,12000,4.5,1.12,8269,0.6787,12185
2024-06-14,5,2024,4,0,6,166,0,0.0,1,0,1,1,1,0.0,45.13,1980,3235,5609,67.45,1.0,3.45,9000,3.9,1.1,6975,0.719,9702
2024-06-15,1,2024,5,1,6,167,1,0.88,3,0,1,1,0,0.0,97.59,22767,56220,62586,100.0,1.667,3.22,15000,4.2,1.15,21565,0.2,107828
2024-06-15,2,2024,5,1,6,167,1,0.88,3,0,1,1,0,0.0,89.7,10930,24076,34610,100.0,1.667,5.2,8000,3.5,1.08,10409,0.2,52048
2024-06-15,3,2024,5,1,6,167,1,0.88,3,0,1,1,0,0.0,98.54,14889,41341,37320,100.0,1.667,4.41,10000,3.8,1.2,14711,0.2,73557
2024-06-15,4,2024,5,1,6,167,1,0.88,3,0,1,1,0,0.0,94.01,21536,33596,52774,100.0,1.667,4.84,12000,4.5,1.12,21282,0.2271,93712
2024-06-15,5,2024,5,1,6,167,1,0.88,3,0,1,1,0,0.0,93.96,13798,34887,35949,100.0,1.667,4.12,9000,3.9,1.1,18680,0.2893,64563
2024-06-16,1,2024,6,1,6,168,0,0.0,1,0,1,0,0,0.0,49.02,6175,11299,14287,91.37,1.15,5.14,15000,4.2,1.15,20088,0.7211,27860
2024-06-16,2,2024,6,1,6,168,0,0.0,1,0,1,0,0,0.0,59.82,2824,4082,7126,77.51,1.15,4.85,8000,3.5,1.08,8861,0.7155,12384
2024-06-16,3,2024,6,1,6,168,0,0.0,1,0,1,0,0,0.0,43.42,4470,7114,11962,94.81,1.15,5.85,10000,3.8,1.2,16094,0.7589,21208
2024-06-16,4,2024,6,1,6,168,0,0.0,1,0,1,0,0,0.0,45.79,4322,7679,10644,77.84,1.15,3.71,12000,4.5,1.12,13074,0.6877,19012
2024-06-16,5,2024,6,1,6,168,0,0.0,1,0,1,0,0,0.0,50.94,3001,4909,8925,77.49,1.15,4.9,9000,3.9,1.1,10079,0.6938,14527
2024-06-17,1,2024,0,0,6,169,0,0.0,1,0,1,0,0,0.0,45.58,2775,5647,8020,62.34,1.0,5.07,15000,4.2,1.15,9562,0.7092,13483
2024-06-17,2,2024,0,0,6,169,0,0.0,1,0,1,0,0,0.0,52.01,1489,3069,3740,66.49,1.0,3.67,8000,3.5,1.08,5121,0.69,7423
2024-06-17,3,2024,0,0,6,169,0,0.0,1,0,1,0,0,0.0,43.08,1873,3608,4624,62.75,1.0,4.44,10000,3.8,1.2,6636,0.7597,8735
2024-06-17,4,2024,0,0,6,169,0,0.0,1,0,1,0,0,0.0,41.99,2741,3597,6408,62.63,1.0,6.47,12000,4.5,1.12,8854,0.7562,11709
2024-06-17,5,2024,0,0,6,169,0,0.0,1,0,1,0,0,0.0,40.25,1604,2544,4033,62.14,1.0,4.91,9000,3.9,1.1,4940,0.6508,7591
2024-06-18,1,2024,1,0,6,170,0,0.0,1,0,1,0,0,0.0,40.37,2813,4195,7672,56.91,1.0,5.25,15000,4.2,1.15,9106,0.73,12474
2024-06-18,2,2024,1,0,6,170,0,0.0,1,0,1,0,0,0.0,42.19,1318,2270,3543,63.61,1.0,4.17,8000,3.5,1.08,4660,0.7583,6146
2024-06-18,3,2024,1,0,6,170,0,0.0,1,0,1,0,0,0.0,39.25,1537,2677,4431,55.33,1.0,4.61,10000,3.8,1.2,4909,0.6803,7217
2024-06-18,4,2024,1,0,6,170,0,0.0,1,0,1,0,0,0.0,37.16,2236,3393,5421,58.89,1.0,4.5,12000,4.5,1.12,7114,0.7076,10055
2024-06-18,5,2024,1,0,6,170,0,0.0,1,0,1,0,0,0.0,40.17,1720,2455,4263,59.65,1.0,4.74,9000,3.9,1.1,5660,0.7765,7290
2024-06-19,1,2024,2,0,6,171,0,0.0,1,0,1,0,0,0.0,39.53,2720,5336,7597,61.45,1.0,4.95,15000,4.2,1.15,9112,0.6737,13526
2024-06-19,2,2024,2,0,6,171,0,0.0,1,0,1,0,0,0.0,45.55,1192,1988,3266,61.62,1.0,4.65,8000,3.5,1.08,4372,0.7411,5900
2024-06-19,3,2024,2,0,6,171,0,0.0,1,0,1,0,0,0.0,42.61,1757,2909,4915,57.46,1.0,4.84,10000,3.8,1.2,5605,0.69,8124
2024-06-19,4,2024,2,0,6,171,0,0.0,1,0,1,0,0,0.0,43.1,2320,4160,6105,60.07,1.0,4.92,12000,4.5,1.12,6699,0.6718,9973
2024-06-19,5,2024,2,0,6,171,0,0.0,1,0,1,0,0,0.0,47.55,1607,2365,4039,58.82,1.0,4.98,9000,3.9,1.1,5357,0.7378,7261
2024-06-20,1,2024,3,0,6,172,0,0.0,1,0,1,0,0,0.0,49.99,2841,5322,8038,60.06,1.0,4.84,15000,4.2,1.15,9319,0.6621,14076
2024-06-20,2,2024,3,0,6,172,0,0.0,1,0,1,0,0,0.0,40.9,1620,2313,3567,59.55,1.0,6.23,8000,3.5,1.08,4471,0.6603,6771
2024-06-20,3,2024,3,0,6,172,0,0.0,1,0,1,0,0,0.0,48.66,2193,3703,5558,65.18,1.0,5.82,10000,3.8,1.2,7563,0.733,10319
2024-06-20,4,2024,3,0,6,172,0,0.0,1,0,1,0,0,0.0,43.37,2130,3931,6110,57.65,1.0,4.43,12000,4.5,1.12,7426,0.6972,10651
2024-06-20,5,2024,3,0,6,172,0,0.0,1,0,1,0,0,0.0,51.9,1640,3085,4567,65.92,1.0,5.35,9000,3.9,1.1,5910,0.7327,8067
2024-06-21,1,2024,4,0,6,173,0,0.0,1,0,1,0,0,0.0,43.27,3802,6269,9757,64.51,1.0,3.99,15000,4.2,1.15,12114,0.7424,16319
2024-06-21,2,2024,4,0,6,173,0,0.0,1,0,1,0,0,0.0,44.74,2055,3302,5179,66.09,1.0,5.45,8000,3.5,1.08,6765,0.7635,8862
2024-06-21,3,2024,4,0,6,173,0,0.0,1,0,1,0,0,0.0,49.25,3130,5253,7359,77.89,1.0,4.1,10000,3.8,1.2,9685,0.7044,13750
2024-06-21,4,2024,4,0,6,173,0,0.0,1,0,1,0,0,0.0,43.97,3163,5085,7961,70.32,1.0,5.12,12000,4.5,1.12,10257,0.7043,14563
2024-06-21,5,2024,4,0,6,173,0,0.0,1,0,1,0,0,0.0,43.15,2116,3209,5329,72.46,1.0,5.06,9000,3.9,1.1,7185,0.6894,10422
2024-06-22,1,2024,5,1,6,174,0,0.0,1,0,1,0,0,0.0,43.55,4590,6872,12209,72.83,1.15,5.51,15000,4.2,1.15,17728,0.7796,22741
2024-06-22,2,2024,5,1,6,174,0,0.0,1,0,1,0,0,0.0,39.65,2625,4317,6818,78.8,1.15,3.84,8000,3.5,1.08,9194,0.7314,12570
2024-06-22,3,2024,5,1,6,174,0,0.0,1,0,1,0,0,0.0,38.85,3735,6046,8667,79.18,1.15,4.56,10000,3.8,1.2,11361,0.6829,16637
2024-06-22,4,2024,5,1,6,174,0,0.0,1,0,1,0,0,0.0,43.61,4575,7382,11795,85.78,1.15,4.66,12000,4.5,1.12,15624,0.7742,20183
2024-06-22,5,2024,5,1,6,174,0,0.0,1,0,1,0,0,0.0,36.71,3080,4688,8103,75.94,1.15,4.44,9000,3.9,1.1,8958,0.663,13513
2024-06-23,1,2024,6,1,6,175,0,0.0,1,0,1,0,0,0.0,48.67,5672,9069,13009,77.82,1.15,5.37,15000,4.2,1.15,19811,0.7719,25666
2024-06-23,2,2024,6,1,6,175,0,0.0,1,0,1,0,0,0.0,39.26,2836,5691,7170,88.95,1.15,5.03,8000,3.5,1.08,9397,0.6818,13782
2024-06-23,3,2024,6,1,6,175,0,0.0,1,0,1,0,0,0.0,41.79,3812,7149,11272,89.86,1.15,5.07,10000,3.8,1.2,13406,0.7111,18852
2024-06-23,4,2024,6,1,6,175,0,0.0,1,0,1,0,0,0.0,49.0,4807,8241,11226,80.5,1.15,5.21,12000,4.5,1.12,13909,0.6551,21233
2024-06-23,5,2024,6,1,6,175,0,0.0,1,0,1,0,0,0.0,44.23,2766,4280,7546,79.17,1.15,5.49,9000,3.9,1.1,9673,0.7134,13560
2024-06-24,1,2024,0,0,6,176,0,0.0,1,0,1,0,0,0.0,37.23,2979,5193,7119,58.07,1.0,5.96,15000,4.2,1.15,8548,0.673,12701
2024-06-24,2,2024,0,0,6,176,0,0.0,1,0,1,0,0,0.0,35.2,1664,2515,3834,57.11,1.0,5.48,8000,3.5,1.08,4787,0.6579,7277
2024-06-24,3,2024,0,0,6,176,0,0.0,1,0,1,0,0,0.0,43.9,1978,3646,5668,58.25,1.0,5.78,10000,3.8,1.2,7214,0.7439,9699
2024-06-24,4,2024,0,0,6,176,0,0.0,1,0,1,0,0,0.0,39.61,2252,4190,5800,65.19,1.0,5.34,12000,4.5,1.12,7325,0.6711,10915
2024-06-24,5,2024,0,0,6,176,0,0.0,1,0,1,0,0,0.0,37.86,1673,2789,4083,56.82,1.0,4.52,9000,3.9,1.1,5266,0.7366,7150
